Subject,LRT,RRT,RTMax,Lacc,Racc,Bacc,PrevAcc,Block,SubTrial,Lstim,Rstim,Stim1,Stim2,S-Chord,CResp1,CResp2,Resp1,Resp2,R-Chord,RewardType,AfterRew,Rmapping,Trial 1,BadTime,Repeat,Async,ChordType,Useable,RewMag
1,1665,1655,1665,0,1,0,0,4,21,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,0,120
1,1350,1372,1372,1,1,1,0,4,22,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1496,1614,1614,1,0,0,1,4,23,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,0,SC,0,0
1,1614,1587,1614,1,1,1,0,4,24,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,180
1,1470,1445,1470,1,1,1,1,4,25,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,1,70
1,1873,1863,1873,1,1,1,1,4,26,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1250,1240,1250,1,1,1,1,4,27,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1284,1274,1284,1,1,1,1,4,28,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,50
1,1302,1308,1308,1,1,1,1,4,29,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,1,180
1,1144,1118,1144,1,1,1,1,4,30,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1226,1232,1232,1,1,1,1,4,31,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,90
1,1116,1106,1116,1,1,1,1,4,32,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1246,1252,1252,1,1,1,1,4,33,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,190
1,1482,1520,1520,1,1,1,1,5,1,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,1,0,0,1,SI,0,110
1,1388,1378,1388,1,1,1,1,5,2,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1326,1316,1326,0,1,0,1,5,3,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,200
1,1603,1609,1609,1,1,1,0,5,4,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,0,60
1,1477,1451,1477,1,1,1,1,5,5,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,140
1,1383,1373,1383,1,1,1,1,5,6,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1097,1087,1097,1,0,0,1,5,7,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,190
1,1679,1669,1679,1,1,1,0,5,8,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1744,1670,1744,0,1,0,1,5,9,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1717,1707,1717,1,1,1,0,5,10,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,110
1,1127,1133,1133,1,1,1,1,5,11,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1337,1327,1337,1,1,1,1,5,12,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,1,SC,1,0
1,907,913,913,1,1,1,1,5,13,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,50
1,1773,1779,1779,0,1,0,1,5,14,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1538,1544,1544,1,1,1,0,5,15,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1780,1786,1786,1,1,1,1,5,16,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,1,0
1,1526,1532,1532,1,1,1,1,5,17,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1144,1136,1144,1,1,1,1,5,18,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1642,1648,1648,1,1,1,1,5,19,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,170
1,1276,1282,1282,1,1,1,1,5,20,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,170
1,1710,1780,1780,1,1,1,1,5,21,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,1472,1462,1472,1,1,1,1,5,22,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,2178,40,2178,1,0,0,1,5,23,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,1,0,0,SI,0,0
1,1479,1469,1479,1,0,0,0,5,24,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,1,SC,0,0
1,1627,1601,1627,1,1,1,0,5,25,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1901,1891,1901,1,1,1,1,5,26,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,1,0
1,1775,1765,1775,1,1,1,1,5,27,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,1,SC,1,0
1,1281,1271,1281,1,1,1,1,5,28,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1219,1225,1225,1,1,1,1,5,29,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,80
1,1221,1211,1221,1,1,1,1,5,30,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,100
1,1623,1645,1645,1,0,0,1,5,31,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,0,130
1,1100,1138,1138,0,1,0,0,5,32,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,0,0
1,0,40,40,0,0,0,0,5,33,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,1,0,1,SC,0,0
1,1430,1436,1436,1,1,1,0,5,34,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,110
1,1544,1534,1544,0,1,0,1,5,35,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,0,130
1,1806,1875,1875,1,0,0,0,5,36,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,0,0
1,1107,1097,1107,1,1,1,0,5,37,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,170
1,1141,1147,1147,1,1,1,1,5,38,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1079,1069,1079,1,1,1,1,5,39,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,200
1,1768,1774,1774,1,1,1,1,5,40,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,170
1,1354,1347,1354,1,1,1,1,5,41,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,1,60
1,1292,1266,1292,1,1,1,1,5,42,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,60
1,1694,1652,1694,1,1,1,1,5,43,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,60
1,1023,1029,1029,1,1,1,1,5,44,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1297,1287,1297,1,1,1,1,5,45,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,110
1,1043,1033,1043,1,1,1,1,5,46,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1317,1307,1317,1,1,1,1,5,47,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,1,SC,1,0
1,1559,1565,1565,1,1,1,1,5,48,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,50
1,1017,1007,1017,1,1,1,1,5,49,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1611,1633,1633,1,0,0,1,5,50,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,0,0
1,1392,1382,1392,0,1,0,0,5,51,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,0,90
1,1094,1100,1100,1,1,1,0,5,52,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,0,110
1,1088,1078,1088,1,1,1,1,6,1,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,1,0,0,1,SI,0,90
1,1345,1335,1345,1,1,1,1,6,2,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,140
1,1459,1465,1465,1,1,1,1,6,3,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,1093,1067,1093,1,1,1,1,6,4,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1063,1069,1069,1,1,1,1,6,5,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,80
1,1529,1567,1567,1,0,0,1,6,6,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1662,1668,1668,1,1,1,0,6,7,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,130
1,1152,1142,1152,1,1,1,1,6,8,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1858,1912,1912,0,0,0,1,6,9,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,180
1,1336,1342,1342,1,0,0,0,6,10,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,0,110
1,1245,1235,1245,1,1,1,0,6,11,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,0,0
1,1471,1461,1471,1,1,1,1,6,12,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,0,0,1,SC,1,0
1,1393,1383,1393,1,1,1,1,6,13,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,50
1,1155,1145,1155,1,1,1,1,6,14,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1429,1419,1429,1,1,1,1,6,15,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,50
1,1271,1261,1271,1,1,1,1,6,16,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1497,1439,1497,1,1,1,1,6,17,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,170
1,1562,1568,1568,1,1,1,1,6,18,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,988,978,988,1,1,1,1,6,19,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1278,1283,1283,1,1,1,1,6,20,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,1,0
1,943,949,949,1,1,1,1,6,21,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1313,1287,1313,1,1,1,1,6,22,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,170
1,1747,1753,1753,1,1,1,1,6,23,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,1637,1627,1637,1,1,1,1,6,24,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,160
1,1271,1309,1309,1,1,1,1,6,25,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,1257,1231,1257,1,1,1,1,6,26,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,200
1,1547,1537,1547,0,1,0,1,6,27,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1072,1078,1078,1,1,1,0,6,28,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,0,140
1,1202,1192,1202,0,1,0,1,6,29,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,0,130
1,1672,1662,1672,1,1,1,0,6,30,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,0,60
1,1450,1424,1450,1,1,1,1,6,31,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1628,1618,1628,1,1,1,1,6,32,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,130
1,1694,1684,1694,1,0,0,1,6,33,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,0,0
1,1587,1592,1592,0,1,0,0,6,34,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,110
1,1207,1197,1207,1,1,1,0,6,35,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,0,60
1,1017,1023,1023,1,1,1,1,6,36,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1419,1409,1419,0,1,0,1,6,37,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,90
1,1667,1654,1667,1,1,1,0,6,38,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,0,170
1,1794,1784,1794,1,0,0,1,6,39,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,0,0
1,1112,1134,1134,1,1,1,0,6,40,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,0,150
1,1578,1568,1578,1,1,1,1,6,41,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,90
1,1124,1114,1124,1,1,1,1,7,1,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,1,0,0,1,SI,0,150
1,1222,1212,1222,1,1,1,1,7,2,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1000,990,1000,1,1,1,1,7,3,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,130
1,1018,1008,1018,1,1,1,1,7,4,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1740,1778,1778,1,0,0,1,7,5,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,150
1,1089,1111,1111,1,1,1,0,7,6,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1635,1640,1640,1,1,1,1,7,7,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1396,1386,1396,1,1,1,1,7,8,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,1,0
1,1254,1260,1260,1,1,1,1,7,9,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,80
1,1528,1518,1528,1,1,1,1,7,10,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,100
1,1434,1424,1434,1,1,1,1,7,11,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,1,150
1,1020,1010,1020,1,1,1,1,7,12,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1566,1572,1572,1,1,1,1,7,13,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,1,0
1,1376,1382,1382,1,0,0,1,7,14,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,80
1,1237,1227,1237,1,1,1,0,7,15,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,0,0
1,1671,1661,1671,1,1,1,1,7,16,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,80
1,1785,1775,1785,0,1,0,1,7,17,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,0,0
1,1502,1492,1502,1,0,0,0,7,18,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,60
1,1316,1338,1338,1,1,1,0,7,19,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,0,0
1,1846,1836,1846,0,0,0,1,7,20,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,0,0
1,1243,1249,1249,1,1,1,0,7,21,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,0,80
1,1165,1155,1165,1,1,1,1,7,22,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1103,40,1103,0,0,0,1,7,23,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,0,1,0,1,0,0,SC,0,0
1,1363,1385,1385,1,1,1,0,7,24,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,0,0
1,1589,1547,1589,1,1,1,1,7,25,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,90
1,1287,1293,1293,1,1,1,1,7,26,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,1,130
1,1193,1183,1193,1,1,1,1,7,27,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,180
1,1675,1681,1681,1,0,0,1,7,28,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,0,100
1,1424,1398,1424,0,1,0,0,7,29,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,0,60
1,1014,1004,1014,1,1,1,0,7,30,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,0,90
1,1800,1790,1800,1,0,0,1,7,31,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,0,0
1,1229,1203,1229,1,1,1,0,7,32,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,0,80
1,1567,1605,1605,1,1,1,1,7,33,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,1,0
1,1281,1271,1281,1,1,1,1,7,34,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,170
1,1219,1209,1219,1,1,1,1,7,35,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,997,1003,1003,1,1,1,1,7,36,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,150
1,1207,1197,1207,1,1,1,1,7,37,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1481,1487,1487,0,1,0,1,7,38,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,0,60
1,1325,1300,1325,1,1,1,0,7,39,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,0,0
1,1378,1365,1378,1,1,1,1,7,40,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,160
1,1457,1479,1479,1,0,0,1,7,41,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,0,0
1,1417,1404,1417,1,1,1,0,7,42,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,0,110
1,1464,1454,1464,1,1,1,1,7,43,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1066,1072,1072,1,1,1,1,7,44,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1276,1266,1276,1,1,1,1,7,45,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,0,1,0,0,0,1,SC,1,130
1,1662,1652,1662,1,0,0,1,8,1,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,1,0,0,1,SI,0,0
1,1363,1369,1369,1,1,1,0,8,2,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1397,1387,1397,1,1,1,1,8,3,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
1,1255,1261,1261,1,1,1,1,8,4,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,2105,40,2105,0,0,0,1,8,5,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,1,0,0,SI,0,100
1,1630,1636,1636,1,1,1,0,8,6,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,0,80
1,1504,1494,1504,1,1,1,1,8,7,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,120
1,1490,1480,1490,1,1,1,1,8,8,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1892,1914,1914,0,0,0,1,8,9,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,0,0
1,1736,1662,1736,1,1,1,0,8,10,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1274,1280,1280,1,1,1,1,8,11,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,90
1,1596,1618,1618,0,0,0,1,8,12,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,1,1,0,0,0,1,SI,0,0
1,1618,1576,1618,1,1,1,0,8,13,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1540,1578,1578,1,1,1,1,8,14,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,130
1,1318,1292,1318,1,1,1,1,8,15,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,1,1,0,0,0,1,SI,1,0
1,1816,1822,1822,1,1,1,1,8,16,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,0,1,0,0,0,1,SI,1,160
1,1593,1583,1593,1,0,0,1,8,17,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,0,120
1,1247,1253,1253,1,1,1,0,8,18,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,0,0
1,1233,1226,1233,1,1,1,1,8,19,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1299,1273,1299,1,1,1,1,8,20,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,0,1,0,0,0,1,SI,1,190
1,1189,1179,1189,1,1,1,1,8,21,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,1,1,0,0,0,1,SC,1,0
1,1175,1181,1181,1,1,1,1,8,22,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,0,1,0,0,0,1,SC,1,80
1,1625,1646,1646,1,1,1,1,8,23,Face2.jpg,Face5.jpg,2,5,25,w,u,2,5,25,R,1,1,0,0,0,1,SI,1,50
1,1530,1520,1530,1,1,1,1,8,24,Face3.jpg,Face7.jpg,3,7,37,e,o,3,7,37,R,1,1,0,0,0,1,SC,1,200
1,1563,1538,1563,1,1,1,1,8,25,Face1.jpg,Face6.jpg,1,6,16,q,i,1,6,16,R,1,1,0,0,0,1,SI,1,190
1,1629,1619,1629,1,1,1,1,8,26,Face4.jpg,Face8.jpg,4,8,48,r,p,4,8,48,R,1,1,0,0,0,1,SC,1,130
1,1615,1605,1615,1,1,1,1,8,27,Face2.jpg,Face6.jpg,2,6,26,w,i,2,6,26,U,1,1,0,0,0,1,SC,1,0
1,1377,1367,1377,1,1,1,1,8,28,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,1,0
1,1683,1689,1689,0,1,0,1,8,29,Face3.jpg,Face8.jpg,3,8,38,e,p,3,8,38,U,0,1,0,0,0,1,SI,0,0
1,1224,1215,1224,1,1,1,0,8,30,Face4.jpg,Face7.jpg,4,7,47,r,o,4,7,47,U,0,1,0,0,0,1,SI,0,0
1,1034,1024,1034,1,1,1,1,8,31,Face1.jpg,Face5.jpg,1,5,15,q,u,1,5,15,U,0,1,0,0,0,1,SC,1,0
