Subject,Sex,rmapping,CB,RT,Acc,Block,Subtrial,F1,F2,Resp,Chord,CResp,RewardType,Rewarded,PrevReward,AfterReward,PrevAcc,GoodFast,Repeats,Useable,Reward,Qchord,Qconf,QRecall,QRespQ,Composite Awareness
41,1,5,9,987,0,4,4,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,798,1,4,5,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,0,1,1,0,0,,,,,1.75
41,1,5,9,1015,0,4,6,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,658,1,4,7,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,0,1,0,0,110,,,,,1.75
41,1,5,9,1273,0,4,8,Face4.jpg,Face8.jpg,1,48,2,1,0,1,1,1,1,0,1,1,,,,,1.75
41,1,5,9,532,1,4,9,Face3.jpg,Face6.jpg,2,36,2,1,1,1,0,0,1,0,0,140,,,,,1.75
41,1,5,9,786,1,4,10,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,609,0,4,11,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,754,1,4,12,Face1.jpg,Face7.jpg,1,17,1,1,1,1,0,0,1,1,0,110,,,,,1.75
41,1,5,9,922,0,4,13,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,728,1,4,14,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,765,1,4,15,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,794,0,4,16,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,813,0,4,17,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,730,1,4,18,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,0,1,0,0,150,,,,,1.75
41,1,5,9,831,0,4,19,Face2.jpg,Face7.jpg,1,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,553,1,4,20,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,0,1,1,0,0,,,,,1.75
41,1,5,9,1042,0,4,21,Face3.jpg,Face8.jpg,2,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,596,1,4,22,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,0,1,0,0,50,,,,,1.75
41,1,5,9,1290,0,4,23,Face4.jpg,Face6.jpg,2,46,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,706,0,4,24,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,992,1,4,25,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1280,0,4,26,Face4.jpg,Face8.jpg,1,48,2,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,963,0,4,27,Face4.jpg,Face6.jpg,2,46,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,895,1,4,28,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,0,1,0,0,110,,,,,1.75
41,1,5,9,996,1,4,29,Face2.jpg,Face5.jpg,1,25,1,1,1,1,1,1,1,1,0,110,,,,,1.75
41,1,5,9,1057,0,4,30,Face3.jpg,Face8.jpg,2,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,695,0,4,31,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,883,1,4,32,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,776,1,4,33,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,70,,,,,1.75
41,1,5,9,660,0,4,34,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,663,1,4,35,Face1.jpg,Face7.jpg,1,17,1,1,1,0,0,0,1,0,0,50,,,,,1.75
41,1,5,9,716,1,4,36,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,778,1,4,37,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,80,,,,,1.75
41,1,5,9,1116,0,4,38,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1009,1,4,39,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,714,0,4,40,Face4.jpg,Face8.jpg,1,48,2,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,662,1,4,41,Face3.jpg,Face6.jpg,2,36,2,1,1,1,0,0,1,0,0,120,,,,,1.75
41,1,5,9,707,1,4,42,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,0,1,50,,,,,1.75
41,1,5,9,603,1,4,43,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,1,0,130,,,,,1.75
41,1,5,9,1033,1,4,44,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1101,1,4,45,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,90,,,,,1.75
41,1,5,9,765,0,4,46,Face2.jpg,Face7.jpg,1,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,743,0,4,47,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1211,1,4,48,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1005,1,4,49,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,110,,,,,1.75
41,1,5,9,1093,1,4,50,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,618,1,4,51,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,150,,,,,1.75
41,1,5,9,976,0,4,52,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1094,1,4,53,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,0,1,0,0,140,,,,,1.75
41,1,5,9,1075,1,4,54,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,786,1,4,55,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,90,,,,,1.75
41,1,5,9,793,1,4,56,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,673,0,4,57,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,777,0,4,58,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,764,0,4,59,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,796,1,4,60,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,647,0,4,61,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,740,0,4,62,Face1.jpg,Face7.jpg,2,17,1,1,0,1,0,0,1,0,0,1,,,,,1.75
41,1,5,9,1062,0,4,63,Face1.jpg,Face5.jpg,1,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1038,1,4,64,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,580,1,4,65,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,70,,,,,1.75
41,1,5,9,1195,0,5,1,Face1.jpg,Face7.jpg,2,17,1,1,0,1,1,1,1,0,1,1,,,,,1.75
41,1,5,9,673,0,5,2,Face1.jpg,Face5.jpg,1,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,936,1,5,3,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,872,0,5,4,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,771,1,5,5,Face4.jpg,Face6.jpg,1,46,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1058,0,5,6,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,633,1,5,7,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,0,1,0,0,80,,,,,1.75
41,1,5,9,954,1,5,8,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,658,1,5,9,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,110,,,,,1.75
41,1,5,9,803,1,5,10,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,0,1,150,,,,,1.75
41,1,5,9,849,1,5,11,Face4.jpg,Face6.jpg,1,46,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,704,1,5,12,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,864,1,5,13,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,110,,,,,1.75
41,1,5,9,1030,1,5,14,Face4.jpg,Face6.jpg,1,46,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,751,1,5,15,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,1097,0,5,16,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,999,1,5,17,Face4.jpg,Face8.jpg,2,48,2,1,1,1,0,0,1,0,0,110,,,,,1.75
41,1,5,9,809,1,5,18,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,841,1,5,19,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,971,0,5,20,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,734,1,5,21,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,0,1,0,0,130,,,,,1.75
41,1,5,9,1016,1,5,22,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,879,1,5,23,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,777,0,5,24,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,948,0,5,25,Face4.jpg,Face8.jpg,1,48,2,1,0,1,0,0,1,0,0,1,,,,,1.75
41,1,5,9,593,1,5,26,Face3.jpg,Face6.jpg,2,36,2,1,1,1,0,0,1,0,0,70,,,,,1.75
41,1,5,9,765,0,5,27,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,842,0,5,28,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,1062,1,5,29,Face3.jpg,Face8.jpg,1,38,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1289,0,5,30,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,812,0,5,31,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,984,0,5,32,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,1213,1,5,33,Face1.jpg,Face7.jpg,1,17,1,1,1,1,0,0,1,1,0,110,,,,,1.75
41,1,5,9,728,1,5,34,Face1.jpg,Face7.jpg,1,17,1,1,1,1,1,1,1,1,0,90,,,,,1.75
41,1,5,9,908,1,5,35,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,960,1,5,36,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,90,,,,,1.75
41,1,5,9,1180,0,5,37,Face3.jpg,Face8.jpg,2,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,671,1,5,38,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,1,0,0,,,,,1.75
41,1,5,9,1147,1,5,39,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,100,,,,,1.75
41,1,5,9,1054,1,5,40,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,915,0,5,41,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,864,1,5,42,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,0,1,0,0,70,,,,,1.75
41,1,5,9,698,1,5,43,Face3.jpg,Face6.jpg,2,36,2,1,1,1,1,1,1,0,1,60,,,,,1.75
41,1,5,9,615,1,5,44,Face3.jpg,Face6.jpg,2,36,2,1,1,1,1,1,1,1,0,130,,,,,1.75
41,1,5,9,675,0,5,45,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,965,1,5,46,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,871,1,5,47,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,944,1,5,48,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,60,,,,,1.75
41,1,5,9,820,1,5,49,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,701,0,5,50,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,716,1,5,51,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,0,1,0,0,120,,,,,1.75
41,1,5,9,893,1,5,52,Face4.jpg,Face6.jpg,1,46,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,796,0,5,53,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,744,0,5,54,Face1.jpg,Face7.jpg,2,17,1,1,0,1,0,0,1,0,0,1,,,,,1.75
41,1,5,9,1270,1,5,55,Face1.jpg,Face5.jpg,2,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,785,1,5,56,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,140,,,,,1.75
41,1,5,9,758,0,5,57,Face2.jpg,Face7.jpg,1,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,664,1,5,58,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,0,1,1,0,0,,,,,1.75
41,1,5,9,487,1,5,59,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,1051,1,5,60,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,60,,,,,1.75
41,1,5,9,1106,1,5,61,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1048,0,5,62,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,839,1,5,63,Face4.jpg,Face8.jpg,2,48,2,1,1,1,0,0,1,0,0,100,,,,,1.75
41,1,5,9,656,1,5,64,Face3.jpg,Face6.jpg,2,36,2,1,1,1,1,1,1,0,1,50,,,,,1.75
41,1,5,9,1018,1,5,65,Face2.jpg,Face5.jpg,1,25,1,1,1,1,1,1,1,0,1,150,,,,,1.75
41,1,5,9,832,1,6,1,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1190,1,6,2,Face1.jpg,Face7.jpg,1,17,1,1,1,0,0,1,1,0,1,70,,,,,1.75
41,1,5,9,761,1,6,3,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,858,1,6,4,Face1.jpg,Face5.jpg,2,15,2,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,1102,0,6,5,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,790,1,6,6,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1031,0,6,7,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,643,1,6,8,Face3.jpg,Face6.jpg,2,36,2,1,1,1,0,0,1,0,0,150,,,,,1.75
41,1,5,9,948,1,6,9,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,821,1,6,10,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,728,1,6,11,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,884,0,6,12,Face4.jpg,Face6.jpg,2,46,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,704,1,6,13,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,1,0,0,,,,,1.75
41,1,5,9,1330,0,6,14,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,1522,1,6,15,Face4.jpg,Face6.jpg,1,46,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,528,1,6,16,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,452,1,6,17,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,1611,1,6,18,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,1171,1,6,19,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,100,,,,,1.75
41,1,5,9,537,1,6,20,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,1,0,70,,,,,1.75
41,1,5,9,772,1,6,21,Face3.jpg,Face6.jpg,2,36,2,1,1,1,1,1,1,0,1,80,,,,,1.75
41,1,5,9,1491,1,6,22,Face4.jpg,Face6.jpg,1,46,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,943,1,6,23,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,50,,,,,1.75
41,1,5,9,1670,1,6,24,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1037,1,6,25,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,110,,,,,1.75
41,1,5,9,1252,0,6,26,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,858,0,6,27,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,878,1,6,28,Face1.jpg,Face5.jpg,2,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,774,0,6,29,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,710,1,6,30,Face1.jpg,Face5.jpg,2,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,728,1,6,31,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,100,,,,,1.75
41,1,5,9,1054,1,6,32,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,741,0,6,33,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,562,1,6,34,Face4.jpg,Face8.jpg,2,48,2,1,1,1,0,0,1,0,0,100,,,,,1.75
41,1,5,9,650,1,6,35,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,656,1,6,36,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,60,,,,,1.75
41,1,5,9,928,1,6,37,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,818,1,6,38,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,746,1,6,39,Face1.jpg,Face7.jpg,1,17,1,1,1,0,0,1,1,0,1,130,,,,,1.75
41,1,5,9,1223,1,6,40,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1125,0,6,41,Face1.jpg,Face5.jpg,1,15,2,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,816,0,6,42,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,664,1,6,43,Face3.jpg,Face6.jpg,2,36,2,1,1,1,0,0,1,0,0,110,,,,,1.75
41,1,5,9,794,1,6,44,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,0,1,60,,,,,1.75
41,1,5,9,538,1,6,45,Face4.jpg,Face8.jpg,2,48,2,1,1,1,1,1,1,1,0,90,,,,,1.75
41,1,5,9,958,0,6,46,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,831,0,6,47,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,898,1,6,48,Face1.jpg,Face5.jpg,2,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,617,0,6,49,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,1062,0,6,50,Face2.jpg,Face7.jpg,1,27,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,728,1,6,51,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,905,0,6,52,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,736,1,6,53,Face3.jpg,Face8.jpg,1,38,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,776,1,6,54,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,80,,,,,1.75
41,1,5,9,1022,0,6,55,Face1.jpg,Face5.jpg,1,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,721,1,6,56,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,1382,1,6,57,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,836,1,6,58,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,707,1,6,59,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,669,1,6,60,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,110,,,,,1.75
41,1,5,9,897,1,6,61,Face1.jpg,Face5.jpg,2,15,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,990,0,6,62,Face1.jpg,Face7.jpg,2,17,1,1,0,0,0,1,1,0,1,1,,,,,1.75
41,1,5,9,1178,1,6,63,Face1.jpg,Face5.jpg,2,15,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,788,1,6,64,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,619,1,6,65,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,804,1,6,66,Face2.jpg,Face7.jpg,2,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,515,1,6,67,Face3.jpg,Face6.jpg,2,36,2,1,1,0,0,1,1,0,1,80,,,,,1.75
41,1,5,9,786,1,6,68,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,822,1,6,69,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,120,,,,,1.75
41,1,5,9,1148,0,6,70,Face1.jpg,Face7.jpg,2,17,1,1,0,1,1,1,1,0,1,1,,,,,1.75
41,1,5,9,823,0,6,71,Face2.jpg,Face7.jpg,1,27,2,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,833,0,6,72,Face2.jpg,Face5.jpg,2,25,1,1,0,0,0,0,1,0,0,1,,,,,1.75
41,1,5,9,1237,0,6,73,Face1.jpg,Face7.jpg,2,17,1,1,0,1,0,0,1,0,0,1,,,,,1.75
41,1,5,9,841,1,6,74,Face3.jpg,Face8.jpg,1,38,1,0,0,1,0,0,1,0,0,0,,,,,1.75
41,1,5,9,737,1,6,75,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,1323,0,6,76,Face2.jpg,Face7.jpg,1,27,2,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,1493,1,6,77,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,536,1,6,78,Face4.jpg,Face6.jpg,1,46,1,0,0,0,0,1,1,1,0,0,,,,,1.75
41,1,5,9,1258,1,6,79,Face1.jpg,Face7.jpg,1,17,1,1,1,0,0,1,1,0,1,50,,,,,1.75
41,1,5,9,1135,1,6,80,Face2.jpg,Face7.jpg,2,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,919,1,6,81,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,1,1,0,1,0,,,,,1.75
41,1,5,9,977,1,6,82,Face1.jpg,Face7.jpg,1,17,1,1,1,0,0,1,1,0,1,90,,,,,1.75
41,1,5,9,777,1,6,83,Face3.jpg,Face8.jpg,1,38,1,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,1080,1,6,84,Face2.jpg,Face5.jpg,1,25,1,1,1,0,0,1,1,0,1,100,,,,,1.75
41,1,5,9,776,0,6,85,Face2.jpg,Face7.jpg,1,27,2,0,0,1,1,1,1,0,1,0,,,,,1.75
41,1,5,9,711,1,6,86,Face3.jpg,Face8.jpg,1,38,1,0,0,0,0,0,1,0,0,0,,,,,1.75
41,1,5,9,830,1,6,87,Face4.jpg,Face8.jpg,2,48,2,1,1,0,0,1,1,0,1,70,,,,,1.75
41,1,5,9,766,1,6,88,Face1.jpg,Face7.jpg,1,17,1,1,1,1,1,1,1,0,1,150,,,,,1.75
