Subject,Sex,Group,Rmapping,CB,RTL,RTR,RTMax,Asynchrony,AccL,AccR,Bacc,Block,Trial, F1,Face2,R1,R2,Chord,CResp1,CResp2,RewardType,ChordType,Rewarded,Code,PrevReward,AfterReward,Practiced,PrevAcc,GoodFast,Repeats,Useable,Qchord,QRecall,QRespQ,Composite Awareness
58,1,1,4,2,1132,1122,1132,10,1,1,1,5,19,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,899,889,899,10,1,1,1,5,20,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,874,864,874,10,1,1,1,5,21,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,929,919,929,10,1,1,1,5,22,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1079,1086,1086,7,1,1,1,5,23,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,895,869,895,26,1,1,1,5,24,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,966,972,972,6,1,1,1,5,25,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,909,915,915,6,1,1,1,5,26,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1012,970,1012,42,1,1,1,5,27,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,939,913,939,26,1,1,1,5,28,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1490,1512,1512,22,1,1,1,5,29,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,729,751,751,22,1,1,1,5,30,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,656,710,710,54,1,1,1,5,31,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,695,685,695,10,1,0,0,5,32,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1284,1273,1284,11,1,1,1,5,33,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1466,1458,1466,8,1,0,0,5,34,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,918,956,956,38,1,0,0,5,35,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,0,1,0,0,,,0,1.5
58,1,1,4,2,1667,1689,1689,22,1,1,1,5,36,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,890,896,896,6,1,1,1,5,37,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1793,1815,1815,22,1,1,1,5,38,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,952,942,952,10,1,1,1,5,39,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,961,949,961,12,1,1,1,5,40,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1126,1132,1132,6,1,1,1,5,41,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,845,835,845,10,1,0,0,5,42,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,873,847,873,26,1,1,1,5,43,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,880,872,880,8,1,1,1,5,44,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,855,847,855,8,1,1,1,5,45,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,942,932,942,10,1,1,1,5,46,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,853,845,853,8,1,1,1,5,47,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,844,836,844,8,1,1,1,5,48,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,944,934,944,10,1,1,0,6,1,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,967,957,967,10,1,1,1,6,2,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,942,1188,1188,246,1,1,1,6,3,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,916,923,923,7,1,0,0,6,4,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,930,920,930,10,1,1,1,6,5,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,825,799,825,26,1,1,1,6,6,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,912,902,912,10,1,1,1,6,7,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,839,845,845,6,1,1,1,6,8,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,928,916,928,12,1,1,1,6,9,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,981,971,981,10,1,1,1,6,10,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,716,690,716,26,1,1,1,6,11,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,707,697,707,10,1,1,1,6,12,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,969,992,992,23,1,1,1,6,13,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,896,886,896,10,1,1,1,6,14,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,857,845,857,12,1,1,1,6,15,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1102,1124,1124,22,0,1,0,6,16,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,891,865,891,26,1,0,0,6,17,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,0,1,0,0,,,0,1.5
58,1,1,4,2,760,750,760,10,1,1,1,6,18,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1183,1174,1183,9,1,1,1,6,19,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,822,814,822,8,1,0,0,6,20,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,914,921,921,7,1,1,1,6,21,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1098,1072,1098,26,1,1,1,6,22,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1265,1255,1265,10,1,1,1,6,23,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1448,1470,1470,22,0,0,0,6,24,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1156,1130,1156,26,1,1,1,6,25,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1019,1012,1019,7,1,1,1,6,26,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1026,1112,1112,86,1,1,1,6,27,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1001,976,1001,25,1,1,1,6,28,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,848,838,848,10,1,1,1,6,29,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,950,941,950,9,1,1,1,6,30,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,861,803,861,58,1,0,0,6,31,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1050,1040,1050,10,1,1,1,6,32,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,929,887,929,42,1,1,1,6,33,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1032,1025,1032,7,1,1,1,6,34,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1007,997,1007,10,1,1,1,6,35,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1510,1788,1788,278,0,1,0,6,36,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,979,985,985,6,0,1,0,6,37,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,0,1,0,0,,,0,1.5
58,1,1,4,2,1024,998,1024,26,1,1,1,6,38,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,870,863,870,7,1,1,1,6,39,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1038,1044,1044,6,1,1,1,6,40,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1077,1083,1083,6,1,1,1,6,41,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1004,994,1004,10,1,1,1,6,42,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,979,969,979,10,1,1,1,6,43,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1210,1216,1216,6,1,1,1,6,44,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1505,1495,1505,10,1,1,1,6,45,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1160,1166,1166,6,1,0,0,6,46,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,964,923,964,41,1,1,1,6,47,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1467,1489,1489,22,1,1,1,6,48,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1170,1176,1176,6,1,1,1,6,49,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,813,867,867,54,1,1,0,7,1,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,932,922,932,10,1,1,1,7,2,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,635,625,635,10,1,1,1,7,3,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,946,968,968,22,1,1,1,7,4,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,937,959,959,22,1,1,1,7,5,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1199,1190,1199,9,1,1,1,7,6,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,2311,40,2311,2271,1,0,0,7,7,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,0,0,0,,,0,1.5
58,1,1,4,2,1348,1322,1348,26,1,1,1,7,8,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1035,1041,1041,6,1,1,1,7,9,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,978,984,984,6,1,1,1,7,10,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1225,1215,1225,10,1,1,1,7,11,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,848,1046,1046,198,1,1,1,7,12,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1319,1437,1437,118,1,1,1,7,13,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,749,723,749,26,1,1,1,7,14,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,868,859,868,9,1,0,0,7,15,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1057,1047,1057,10,1,1,1,7,16,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,856,846,856,10,1,0,0,7,17,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,868,858,868,10,1,1,1,7,18,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1035,1041,1041,6,1,1,1,7,19,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,882,874,882,8,1,1,1,7,20,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,745,879,879,134,0,1,0,7,21,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,0,40,40,,0,0,0,7,22,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,0,0,0,0,,,0,1.5
58,1,1,4,2,1634,1624,1634,10,1,1,1,7,23,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1273,1279,1279,6,1,1,1,7,24,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,832,838,838,6,1,0,0,7,25,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1052,1042,1052,10,1,1,1,7,26,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1267,1241,1267,26,1,1,1,7,27,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,810,880,880,70,1,1,1,7,28,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,641,615,641,26,1,1,1,7,29,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,954,942,954,12,1,1,1,7,30,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1007,997,1007,10,1,1,1,7,31,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,806,796,806,10,1,1,1,7,32,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,973,931,973,42,1,1,1,7,33,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,852,986,986,134,1,1,1,7,34,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,939,945,945,6,1,1,1,7,35,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,930,904,930,26,1,1,1,7,36,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,945,919,945,26,1,1,0,8,1,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,743,766,766,23,1,0,0,8,2,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,0,1,0,0,,,0,1.5
58,1,1,4,2,820,810,820,10,1,1,1,8,3,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,987,993,993,6,0,1,0,8,4,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,600,622,622,22,1,0,0,8,5,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,0,1,0,0,,,0,1.5
58,1,1,4,2,981,971,981,10,1,1,1,8,6,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1180,1154,1180,26,1,1,1,8,7,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,979,937,979,42,1,1,1,8,8,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1114,1104,1114,10,1,1,1,8,9,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,864,839,864,25,0,0,0,8,10,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,973,963,973,10,1,1,1,8,11,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1508,1306,1508,202,1,0,0,8,12,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1009,1001,1009,8,1,1,1,8,13,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1064,1022,1064,42,0,1,0,8,14,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,1076,1051,1076,25,1,1,1,8,15,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,0,1,0,1,,,0,1.5
58,1,1,4,2,892,882,892,10,1,1,1,8,16,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,994,968,994,26,1,1,1,8,17,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1097,1087,1097,10,1,1,1,8,18,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,800,791,800,9,1,1,1,8,19,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,2310,40,2310,2270,1,0,0,8,20,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,0,0,0,,,0,1.5
58,1,1,4,2,1091,1145,1145,54,1,1,1,8,21,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,730,720,730,10,1,1,1,8,22,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,913,887,913,26,1,0,0,8,23,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,1,1,0,0,,,0,1.5
58,1,1,4,2,846,836,846,10,1,1,1,8,24,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,1077,1067,1077,10,1,1,1,8,25,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,764,882,882,118,1,1,1,8,26,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1347,1369,1369,22,1,1,1,8,27,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,970,992,992,22,1,1,1,8,28,Face4.jpg,Face7.jpg,2,5,25,w,u,R,SI,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1793,1783,1793,10,1,1,1,8,29,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,936,942,942,6,1,0,0,8,30,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,0,,,0,1.5
58,1,1,4,2,0,40,40,,0,0,0,8,31,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,1,1,1,0,0,0,0,,,0,1.5
58,1,1,4,2,2448,40,2448,2408,0,0,0,8,32,Face2.jpg,Face8.jpg,4,6,46,r,i,R,SI,1,42,1,1,1,0,0,0,0,,,0,1.5
58,1,1,4,2,1069,1059,1069,10,1,1,1,8,33,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,1,1,1,0,1,0,1,,,0,1.5
58,1,1,4,2,996,986,996,10,1,1,1,8,34,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1547,1537,1547,10,1,1,1,8,35,Face2.jpg,Face7.jpg,4,5,45,r,u,U,M,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,962,952,962,10,1,1,1,8,36,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,969,959,969,10,1,1,1,8,37,Face1.jpg,Face6.jpg,3,8,38,e,p,U,SI,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,928,902,928,26,1,1,1,8,38,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,967,957,967,10,1,1,1,8,39,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,958,948,958,10,1,1,1,8,40,Face3.jpg,Face5.jpg,1,7,17,q,o,U,SI,0,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1125,1131,1131,6,1,1,1,8,41,Face1.jpg,Face5.jpg,3,7,37,e,o,R,SC,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,780,770,780,10,1,1,1,8,42,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,851,841,851,10,1,1,1,8,43,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,970,944,970,26,1,1,1,8,44,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1025,1015,1025,10,1,1,1,8,45,Face3.jpg,Face6.jpg,1,8,18,q,p,R,M,1,42,0,0,1,1,1,0,1,,,0,1.5
58,1,1,4,2,1752,1742,1752,10,1,1,1,8,46,Face4.jpg,Face8.jpg,2,6,26,w,i,U,SC,0,42,1,1,1,1,1,0,1,,,0,1.5
